vin,county,zip,model
5YJSA1E24GF169942,NEW YORK,10001,['Model S']
5YJSA1E24GF167964,NEW YORK,10009,['Model S']
5YJSA1E24GF155961,NEW YORK,10012,['Model S']
5YJSA1E24GF150100,NEW YORK,10025,['Model S']
5YJSA1E24GF130364,NEW YORK,10014,['Model S']
5YJSA1E23MF426245,NEW YORK,10013,['Model S']
5YJSA1E23LF413106,NEW YORK,10021,['Model S']
5YJSA1E23LF412313,NEW YORK,10128,['Model S']
5YJSA1E23LF400677,NEW YORK,10023,['Model S']
5YJSA1E23LF399983,NEW YORK,10003,['Model S']
5YJSA1E23LF385288,NEW YORK,10022,['Model S']
5YJSA1E23LF359614,NEW YORK,10021,['Model S']
5YJSA1E23KF306717,NEW YORK,10028,['Model S']
5YJSA1E23KF305132,NEW YORK,10025,['Model S']
5YJSA1E23JF284670,NEW YORK,10009,['Model S']
5YJSA1E23JF275922,NEW YORK,10019,['Model S']
5YJSA1E23JF275239,NEW YORK,10128,['Model S']
5YJSA1E23JF273815,NEW YORK,10021,['Model S']
5YJSA1E23JF252415,NEW YORK,10023,['Model S']
5YJSA1E23HF231591,NEW YORK,10065,['Model S']
5YJSA1E23HF202835,NEW YORK,10065,['Model S']
5YJSA1E23HF181775,NEW YORK,10012,['Model S']
5YJSA1E23FF102571,NEW YORK,10011,['Model S']
5YJSA1E22MF426236,NEW YORK,10022,['Model S']
5YJSA1E22LF413646,NEW YORK,10026,['Model S']
5YJSA1E22LF412738,NEW YORK,10003,['Model S']
5YJSA1E22LF385377,NEW YORK,10023,['Model S']
5YJSA1E22LF355022,NEW YORK,10036,['Model S']
5YJSA1E22KF336114,NEW YORK,10011,['Model S']
5YJSA1E22JF271408,NEW YORK,10128,['Model S']
5YJSA1E22JF248520,NEW YORK,10021,['Model S']
5YJSA1E22JF248341,NEW YORK,10069,['Model S']
5YJSA1E22HF213468,NEW YORK,10002,['Model S']
5YJSA1E22GF176470,NEW YORK,10023,['Model S']
5YJSA1E22GF146675,NEW YORK,10024,['Model S']
5YJSA1E22GF144831,NEW YORK,10029,['Model S']
5YJSA1E22GF112347,NEW YORK,10012,['Model S']
5YJSA1E22FF113299,NEW YORK,10022,['Model S']
5YJSA1E21MF426762,NEW YORK,10003,['Model S']
5YJSA1E21LF411743,NEW YORK,10028,['Model S']
5YJSA1E21LF390506,NEW YORK,10003,['Model S']
5YJSA1E21LF385287,NEW YORK,10011,['Model S']
5YJSA1E21LF379800,NEW YORK,10023,['Model S']
5YJSA1E21LF357621,NEW YORK,10028,['Model S']
5YJSA1E21KF336668,NEW YORK,10019,['Model S']
5YJSA1E21KF331101,NEW YORK,10024,['Model S']
5YJSA1E21KF330143,NEW YORK,10007,['Model S']
5YJSA1E21KF309941,NEW YORK,10021,['Model S']
5YJSA1E21JF294016,NEW YORK,10128,['Model S']
5YJSA1E21JF277359,NEW YORK,10305,['Model S']
5YJSA1E21HF230875,NEW YORK,10128,['Model S']
5YJSA1E21HF225336,NEW YORK,10024,['Model S']
5YJSA1E21HF197098,NEW YORK,10024,['Model S']
5YJSA1E21HF195433,NEW YORK,10014,['Model S']
5YJSA1E21GF169607,NEW YORK,10021,['Model S']
5YJSA1E21GF124165,NEW YORK,10011,['Model S']
5YJSA1E20MF425568,NEW YORK,10014,['Model S']
5YJSA1E20LF413287,NEW YORK,10128,['Model S']
5YJSA1E20LF399603,NEW YORK,10025,['Model S']
5YJSA1E20KF337326,NEW YORK,10024,['Model S']
5YJSA1E20KF305170,NEW YORK,10016,['Model S']
5YJSA1E20KF304827,NEW YORK,10002,['Model S']
5YJSA1E20JF295111,NEW YORK,10011,['Model S']
5YJSA1E20JF283993,NEW YORK,10019,['Model S']
5YJSA1E20JF270144,NEW YORK,10019,['Model S']
5YJSA1E20JF258401,NEW YORK,10065,['Model S']
5YJSA1E20JF254171,NEW YORK,10023,['Model S']
5YJSA1E20JF247043,NEW YORK,10028,['Model S']
5YJSA1E20HF224727,NEW YORK,10012,['Model S']
5YJSA1E20HF198971,NEW YORK,10069,['Model S']
5YJSA1E20GF152961,NEW YORK,10016,['Model S']
5YJSA1E20GF144844,NEW YORK,10019,['Model S']
5YJSA1E20GF129132,NEW YORK,10021,['Model S']
5YJSA1E20FF111549,NEW YORK,10128,['Model S']
5YJSA1E2XMF421561,NEW YORK,10021,['Model S']
5YJSA1E2XLF416388,NEW YORK,10128,['Model S']
5YJSA1E2XLF400076,NEW YORK,10280,['Model S']
5YJSA1E2XLF398023,NEW YORK,10019,['Model S']
5YJSA1E2XLF361828,NEW YORK,10011,['Model S']
5YJSA1E2XJF275495,NEW YORK,10075,['Model S']
5YJSA1E2XJF254579,NEW YORK,10075,['Model S']
5YJSA1E2XJF248782,NEW YORK,10008,['Model S']
5YJSA1E2XJF243906,NEW YORK,10025,['Model S']
5YJSA1E2XHF197097,NEW YORK,10028,['Model S']
5YJSA1E2XHF190036,NEW YORK,10011,['Model S']
5YJSA1E2XGF157990,NEW YORK,10027,['Model S']
5YJSA1E2XGF143197,NEW YORK,10018,['Model S']
5YJSA1E2XGF141434,NEW YORK,10128,['Model S']
5YJSA1E2XGF129493,NEW YORK,10027,['Model S']
5YJSA1E15GF150145,NEW YORK,10014,['Model S']
5YJSA1E13HF179273,NEW YORK,10023,['Model S']
5YJSA1E13GF156638,NEW YORK,10023,['Model S']
5YJSA1E13GF150547,NEW YORK,10025,['Model S']
5YJSA1E10GF147198,NEW YORK,10025,['Model S']
5YJSA1DP9DFP23646,NEW YORK,10013,['Model S']
5YJSA1DP7DFP14850,NEW YORK,10065,['Model S']
5YJSA1DP7DFP07803,NEW YORK,10014,['Model S']
5YJSA1DP5DFP20808,NEW YORK,10023,['Model S']
5YJSA1DP5DFP05189,NEW YORK,10021,['Model S']
5YJSA1DP5CFS00509,NEW YORK,10036,['Model S']
5YJSA1DP4DFP08861,NEW YORK,10075,['Model S']
5YJSA1DP2DFP21477,NEW YORK,10013,['Model S']
5YJSA1DP1DFP18733,NEW YORK,10013,['Model S']
5YJSA1DP1DFP05819,NEW YORK,10025,['Model S']
5YJSA1DP1DFP05626,NEW YORK,10002,['Model S']
5YJSA1DP0DFP13099,NEW YORK,10019,['Model S']
5YJSA1DN7CFS00199,NEW YORK,10013,['Model S']
5YJSA1DN6DFP09962,NEW YORK,10075,['Model S']
5YJSA1DN1DFP27821,NEW YORK,10010,['Model S']
5YJSA1DNXCFP01846,NEW YORK,10025,['Model S']
5YJSA1CP9DFP22479,NEW YORK,10024,['Model S']
5YJSA1CP9DFP07917,NEW YORK,10282,['Model S']
5YJSA1CP5DFP20177,NEW YORK,10011,['Model S']
5YJSA1CP0DFP11273,NEW YORK,10014,['Model S']
5YJSA1CN7DFP03413,NEW YORK,10002,['Model S']
5YJSA1CN1DFP05481,NEW YORK,10029,['Model S']
5YJSA1CG3DFP03684,NEW YORK,10065,['Model S']
5YJSA1AG2DFP07860,NEW YORK,10019,['Model S']
5YJSA1AG1DFP05100,NEW YORK,10021,['Model S']
5YJSA1AC8DFP10596,NEW YORK,10001,['Model S']
5YJRE11B881000305,NEW YORK,10075,['Roadster']
5YJRE11B481000043,NEW YORK,10150,['Roadster']
5YJRE11B081000363,NEW YORK,10019,['Roadster']
5YJRE1A37B1001431,NEW YORK,10012,['Roadster']
5YJRE1A16A1001126,NEW YORK,10028,['Roadster']
5UXTS1C04L9D30816,NEW YORK,10013,['X3']
5UXTS1C03M9E56277,NEW YORK,10023,['X3']
5UXTS1C0XM9H87258,NEW YORK,10065,['X3']
5UXTA6C09N9L65903,NEW YORK,10011,['X5']
5UXTA6C07P9N61244,NEW YORK,10027,['X5']
5UXTA6C05N9K22267,NEW YORK,10069,['X5']
5UXTA6C04N9L34428,NEW YORK,10069,['X5']
5UXTA6C03N9K89840,NEW YORK,10024,['X5']
5UXTA6C01N9L50120,NEW YORK,10069,['X5']
5UXTA6C01N9K88895,NEW YORK,10025,['X5']
5UXTA6C0XN9L34207,NEW YORK,10014,['X5']
5TENL42NX1Z846053,NEW YORK,10033,['Tacoma 4WD']
5J5LD42B3CA282073,NEW YORK,10010,[]
5J5LC22B1BA251782,NEW YORK,10006,[]
5FCDD13D9N2002454,NEW YORK,10075,[]
5FCDD13D5N2004301,NEW YORK,10017,[]
5FCDD13D4N2002457,NEW YORK,10010,[]
5FCDD13D2N2002456,NEW YORK,10021,[]
5FCDD13D0N2002326,NEW YORK,10023,[]
5FCDA13D3N2002460,NEW YORK,10128,[]
5FCDA13D1N2002327,NEW YORK,10015,[]
5ASAG47492F028195,NEW YORK,10017,[]
5ASAG47452F024841,NEW YORK,10025,[]
5ASAG47422F027843,NEW YORK,10065,[]
5ASAG47422F026904,NEW YORK,10065,[]
5ASAG47412F027834,NEW YORK,10065,[]
5ASAG47411F015844,NEW YORK,10014,[]
5ASAG27492F026256,NEW YORK,10065,[]
5ASAG27452F026884,NEW YORK,10065,[]
5ASAG274X2F027836,NEW YORK,10065,[]
4KAMGAFM95A980612,NEW YORK,10036,['62S']
4KAMGAFM95A980478,NEW YORK,10036,['62S']
4KAMGAFM95A980416,NEW YORK,10036,['62S']
4KAMGAFM85A981637,NEW YORK,10036,['62S']
4KAMGAFM66A159078,NEW YORK,10036,['62S']
4KAMGAFM45A981859,NEW YORK,10036,['62S']
4KAMGAFM35A980640,NEW YORK,10036,['62S']
4KAMGAFM25A981892,NEW YORK,10036,['62S']
4KAMGAFM15A980541,NEW YORK,10036,['62S']
4KAMGAFMX5A980375,NEW YORK,10036,['62S']
4JGDM4EB9PA013370,NEW YORK,10019,[]
4JGDM4EB9PA002921,NEW YORK,10019,[]
4JGDM4EB8PA011674,NEW YORK,10019,[]
4JGDM4EB7PA002089,NEW YORK,10075,[]
4JGDM4EB7PA000987,NEW YORK,10013,[]
4JGDM4EB6PA003167,NEW YORK,10036,[]
4JGDM4EB4PA000980,NEW YORK,10024,[]
4JGDM4EB4PA000526,NEW YORK,10021,[]
4JGDM4EB3PA005569,NEW YORK,10019,[]
4JGDM4EB3PA002512,NEW YORK,10065,[]
4JGDM4EB0PA006372,NEW YORK,10019,[]
4JGDM2EB9PA003068,NEW YORK,10001,[]
4JGDM2EB8PA005104,NEW YORK,10022,[]
4JGDM2EB7PA014585,NEW YORK,10019,[]
4JGDM2EB7PA014263,NEW YORK,10019,[]
4JGDM2EB7PA007961,NEW YORK,10019,[]
4JGDM2EB6PA006140,NEW YORK,10019,[]
4JGDM2EB6PA003853,NEW YORK,10024,[]
4JGDM2EB4PA007299,NEW YORK,10019,[]
4JGDM2EB4PA003852,NEW YORK,10002,[]
4JGDM2EB3PA014907,NEW YORK,10019,[]
4JGDM2EB2PA007043,NEW YORK,10021,[]
4JGDM2EB2PA003851,NEW YORK,10024,[]
4JGDM2EB1PA006143,NEW YORK,10019,[]
4JGDM2EB1PA006062,NEW YORK,10002,[]
4JGDM2EB0PA007011,NEW YORK,10019,[]
4JGDM2EB0PA005727,NEW YORK,10019,[]
3FMTK4SX1NMA21948,NEW YORK,10128,['Mustang Mach-E GT']
3FMTK4SE9NMA39340,NEW YORK,10034,['Mustang Mach-E GT']
3FMTK4SE9NMA25230,NEW YORK,10025,['Mustang Mach-E GT']
3FMTK4SE5NMA39545,NEW YORK,10567,['Mustang Mach-E GT']
3FMTK4SE5MMD99929,NEW YORK,10009,['Mustang Mach-E GT']
3FMTK4SE4NMA08724,NEW YORK,10014,['Mustang Mach-E GT']
3FMTK4SE3NMA31489,NEW YORK,10037,['Mustang Mach-E GT']
3FMTK4SE3NMA25238,NEW YORK,10016,['Mustang Mach-E GT']
3FMTK4SE3NMA15003,NEW YORK,10075,['Mustang Mach-E GT']
3FMTK4SE2NMA04378,NEW YORK,10038,['Mustang Mach-E GT']
3FMTK3SU8MMA37028,NEW YORK,10024,['Mustang Mach-E GT']
3FMTK3SU5NMA56136,NEW YORK,11968,['Mustang Mach-E GT']
3FMTK3SU5MMA28478,NEW YORK,10011,['Mustang Mach-E GT']
3FMTK3SU4NMA01791,NEW YORK,10065,['Mustang Mach-E GT']
3FMTK3SU4MMA61519,NEW YORK,10029,['Mustang Mach-E GT']
3FMTK3SU4MMA38032,NEW YORK,10025,['Mustang Mach-E GT']
3FMTK3SU4MMA03507,NEW YORK,10022,['Mustang Mach-E GT']
3FMTK3SU4MMA02079,NEW YORK,10025,['Mustang Mach-E GT']
3FMTK3SU2NMA49709,NEW YORK,10106,['Mustang Mach-E GT']
3FMTK3SU1NMA55839,NEW YORK,10453,['Mustang Mach-E GT']
3FMTK3SU1NMA49653,NEW YORK,10075,['Mustang Mach-E GT']
3FMTK3SU1NMA30200,NEW YORK,10036,['Mustang Mach-E GT']
3FMTK3SU1MMA36934,NEW YORK,10027,['Mustang Mach-E GT']
3FMTK3SUXMMA37032,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK3SUXMMA03656,NEW YORK,10024,['Mustang Mach-E GT']
3FMTK3SS9MMA09026,NEW YORK,10028,['Mustang Mach-E GT']
3FMTK3SS8MMA25301,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK3SS8MMA25024,NEW YORK,10019,['Mustang Mach-E GT']
3FMTK3SS8MMA23998,NEW YORK,10128,['Mustang Mach-E GT']
3FMTK3SS7MMA06786,NEW YORK,10024,['Mustang Mach-E GT']
3FMTK3SS4MMA28129,NEW YORK,10025,['Mustang Mach-E GT']
3FMTK3SS2MMA09241,NEW YORK,10027,['Mustang Mach-E GT']
3FMTK3SS1MMA23583,NEW YORK,10019,['Mustang Mach-E GT']
3FMTK3R74NMA20437,NEW YORK,10025,['Mustang Mach-E GT']
3FMTK3RM9MMA28019,NEW YORK,10033,['Mustang Mach-E GT']
3FMTK3RM2MMA18755,NEW YORK,10037,['Mustang Mach-E GT']
3FMTK2SU7NMA19082,NEW YORK,10033,['Mustang Mach-E GT']
3FMTK2SU5PMA12005,NEW YORK,10011,['Mustang Mach-E GT']
3FMTK2R79NMA14658,NEW YORK,10011,['Mustang Mach-E GT']
3FMTK2R78MMA47715,NEW YORK,10014,['Mustang Mach-E GT']
3FMTK2R77MMA36222,NEW YORK,10021,['Mustang Mach-E GT']
3FMTK2R75MMA36090,NEW YORK,10023,['Mustang Mach-E GT']
3FMTK2R74MMA35223,NEW YORK,10017,['Mustang Mach-E GT']
3FMTK2R70MMA36093,NEW YORK,10009,['Mustang Mach-E GT']
3FMTK2R7XMMA29278,NEW YORK,10027,['Mustang Mach-E GT']
3FMTK1SS9NMA22445,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS9NMA14944,NEW YORK,10004,['Mustang Mach-E GT']
3FMTK1SS9NMA14930,NEW YORK,11205,['Mustang Mach-E GT']
3FMTK1SS9MMA58358,NEW YORK,10040,['Mustang Mach-E GT']
3FMTK1SS8NMA22369,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS8NMA18919,NEW YORK,10007,['Mustang Mach-E GT']
3FMTK1SS8NMA17480,NEW YORK,10006,['Mustang Mach-E GT']
3FMTK1SS8NMA14935,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS7NMA22301,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS7NMA21858,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS7NMA14943,NEW YORK,10004,['Mustang Mach-E GT']
3FMTK1SS6NMA14934,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS5NMA21874,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS5NMA14942,NEW YORK,10004,['Mustang Mach-E GT']
3FMTK1SS5NMA14939,NEW YORK,10004,['Mustang Mach-E GT']
3FMTK1SS4NMA21865,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS4NMA21803,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS4NMA14933,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS3NMA22229,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS3NMA21887,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS3NMA18777,NEW YORK,10032,['Mustang Mach-E GT']
3FMTK1SS3NMA14941,NEW YORK,10004,['Mustang Mach-E GT']
3FMTK1SS3NMA14938,NEW YORK,10004,['Mustang Mach-E GT']
3FMTK1SS3MMA51471,NEW YORK,10009,['Mustang Mach-E GT']
3FMTK1SS2NMA14932,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS2MMA61165,NEW YORK,10044,['Mustang Mach-E GT']
3FMTK1SS1NMA18390,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SS1NMA14940,NEW YORK,10004,['Mustang Mach-E GT']
3FMTK1SS1NMA14937,NEW YORK,10004,['Mustang Mach-E GT']
3FMTK1SS0MMA35194,NEW YORK,10003,['Mustang Mach-E GT']
3FMTK1SSXNMA22180,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SSXNMA21899,NEW YORK,10035,['Mustang Mach-E GT']
3FMTK1SSXNMA14936,NEW YORK,10016,['Mustang Mach-E GT']
3FMTK1SSXMMA65920,NEW YORK,10128,['Mustang Mach-E GT']
3C6URVJG9GE108092,NEW YORK,46037,['Promaster City']
3C6URVJG9GE108089,NEW YORK,46037,['Promaster City']
3C6URVJG8GE130553,NEW YORK,46037,['Promaster City']
3C6URVJG8GE108097,NEW YORK,46037,['Promaster City']
3C6URVJG7GE108088,NEW YORK,46037,['Promaster City']
3C6URVJG6GE130552,NEW YORK,46037,['Promaster City']
3C6URVJG6GE129014,NEW YORK,46037,['Promaster City']
3C6URVJG6GE108096,NEW YORK,46037,['Promaster City']
3C6URVJG5GE108090,NEW YORK,46037,['Promaster City']
3C6URVJG4GE130551,NEW YORK,46037,['Promaster City']
3C6URVJG4GE108095,NEW YORK,46037,['Promaster City']
3C6URVJG3GE108086,NEW YORK,46037,['Promaster City']
3C6URVJG2GE109357,NEW YORK,53718,['Promaster City']
3C6URVJG1GE108099,NEW YORK,46037,['Promaster City']
3C6URVJG1GE108085,NEW YORK,46037,['Promaster City']
3C6URVJG0GE108093,NEW YORK,46037,['Promaster City']
3C6URVJGXGE130554,NEW YORK,46037,['Promaster City']
3C6URVJGXGE109364,NEW YORK,46037,['Promaster City']
3C6URVJGXGE108098,NEW YORK,46037,['Promaster City']
3C6TRVCG8FE505543,NEW YORK,46037,['Promaster City']
3C6TRVCG6FE503158,NEW YORK,46037,['Promaster City']
3C6TRVCG4FE503157,NEW YORK,46037,['Promaster City']
3C6TRVCG2FE503156,NEW YORK,46037,['Promaster City']
3C6TRVCG0FE503155,NEW YORK,46037,['Promaster City']
3C6TRVCGXFE505544,NEW YORK,46037,['Promaster City']
3C3CFFGE8HT579919,NEW YORK,10524,['500']
3C3CFFGE1JT471793,NEW YORK,10011,['500']
2T2HGMDA5MC063496,NEW YORK,10018,['WRX']
2T2HGMDA4MC059701,NEW YORK,10003,['WRX']
11200D302ET090604,NEW YORK,10017,[]
10RLA4B4XJ5450522,NEW YORK,11375,['Fiero']
1V96D5119NC113602,NEW YORK,10031,[]
1V96B5119NC113640,NEW YORK,10031,[]
1V96B5116NC113630,NEW YORK,10031,[]
1V96B5112NC113592,NEW YORK,10031,[]
1V94E1119EC113287,NEW YORK,10027,['Niro Electric']
1V94D1117EC113307,NEW YORK,10027,['Niro Electric']
1V94C1114MC113038,NEW YORK,10280,['Niro Electric']
1V94B1117GC113574,NEW YORK,10027,['Niro Electric']
1V94B1113EC113259,NEW YORK,10027,['Niro Electric']
1V94B1111EC113258,NEW YORK,10027,['Niro Electric']
1V94B111XGC113584,NEW YORK,10027,['Niro Electric']
1V94B111XEC113260,NEW YORK,10027,['Niro Electric']
1V94B111XEC113257,NEW YORK,10027,['Niro Electric']
1V9P7SPAXAC113569,NEW YORK,10027,[]
1V2GNPE87PC001015,NEW YORK,10002,['ID.4']
1V2GNPE86PC002253,NEW YORK,10128,['ID.4']
1V2GNPE84PC002803,NEW YORK,10009,['ID.4']
1V2GNPE83PC013632,NEW YORK,10128,['ID.4']
1V2FMPE86PC008052,NEW YORK,10019,['ID.4']
1V2DNPE89PC017316,NEW YORK,10003,['ID.4']
1VHHH3P2996705530,NEW YORK,10017,['Citation II']
1VHHH3P2996705494,NEW YORK,10017,['Citation II']
1VHHH3P2996705463,NEW YORK,10017,['Citation II']
1VHHH3P2996705074,NEW YORK,10017,['Citation II']
1VHHH3P2996705057,NEW YORK,10017,['Citation II']
1VHHH3P2996704815,NEW YORK,10017,['Citation II']
1VHHH3P2996704765,NEW YORK,10017,['Citation II']
1VHHH3P2976703256,NEW YORK,10017,['Citation II']
1VHHH3P2976703242,NEW YORK,10017,['Citation II']
1VHHH3P2976703239,NEW YORK,10017,['Citation II']
1VHHH3P2976703161,NEW YORK,10017,['Citation II']
1VHHH3P2976703130,NEW YORK,10017,['Citation II']
1VHHH3P2976703127,NEW YORK,10017,['Citation II']
1VHHH3P2976703094,NEW YORK,10017,['Citation II']
1VHHH3P2976702916,NEW YORK,10017,['Citation II']
1VHHH3P2966702381,NEW YORK,10017,['Citation II']
1VHHH3P29A6705922,NEW YORK,10017,['Citation II']
1VHHH3P29A6705919,NEW YORK,10017,['Citation II']
1VHHH3P2896705521,NEW YORK,10017,['Citation II']
1VHHH3P2896705518,NEW YORK,10017,['Citation II']
1VHHH3P2896705051,NEW YORK,10017,['Citation II']
1VHHH3P2896705048,NEW YORK,10017,['Citation II']
1VHHH3P2896704790,NEW YORK,10017,['Citation II']
1VHHH3P2896704787,NEW YORK,10017,['Citation II']
1VHHH3P2876703250,NEW YORK,10017,['Citation II']
1VHHH3P2876703183,NEW YORK,10017,['Citation II']
1VHHH3P2876703118,NEW YORK,10017,['Citation II']
1VHHH3P2876703104,NEW YORK,10017,['Citation II']
1VHHH3P2876702809,NEW YORK,10017,['Citation II']
1VHHH3P28A6705930,NEW YORK,10017,['Citation II']
1VHHH3P28A6705927,NEW YORK,10017,['Citation II']
1VHHH3P28A6705913,NEW YORK,10017,['Citation II']
1VHHH3P2796705526,NEW YORK,10017,['Citation II']
1VHHH3P2796705509,NEW YORK,10017,['Citation II']
1VHHH3P2796705073,NEW YORK,10017,['Citation II']
1VHHH3P2796705039,NEW YORK,10017,['Citation II']
1VHHH3P2796704814,NEW YORK,10017,['Citation II']
1VHHH3P2796704795,NEW YORK,10017,['Citation II']
1VHHH3P2796704764,NEW YORK,10017,['Citation II']
1VHHH3P2776703255,NEW YORK,10017,['Citation II']
1VHHH3P2776703241,NEW YORK,10017,['Citation II']
1VHHH3P2776703188,NEW YORK,10017,['Citation II']
1VHHH3P2776703160,NEW YORK,10017,['Citation II']
1VHHH3P2776703126,NEW YORK,10017,['Citation II']
1VHHH3P2776702896,NEW YORK,10017,['Citation II']
1VHHH3P2776702770,NEW YORK,10017,['Citation II']
1VHHH3P2766702380,NEW YORK,10017,['Citation II']
1VHHH3P27A6705921,NEW YORK,10017,['Citation II']
1VHHH3P27A6705918,NEW YORK,10017,['Citation II']
1VHHH3P27A6705899,NEW YORK,10017,['Citation II']
1VHHH3P2696705503,NEW YORK,10017,['Citation II']
1VHHH3P2696705498,NEW YORK,10017,['Citation II']
1VHHH3P2696705050,NEW YORK,10017,['Citation II']
1VHHH3P2696705033,NEW YORK,10017,['Citation II']
1VHHH3P2696704786,NEW YORK,10017,['Citation II']
1VHHH3P2696704769,NEW YORK,10017,['Citation II']
1VHHH3P2676703246,NEW YORK,10017,['Citation II']
1VHHH3P2676703196,NEW YORK,10017,['Citation II']
1VHHH3P2676703182,NEW YORK,10017,['Citation II']
1VHHH3P2676703179,NEW YORK,10017,['Citation II']
1VHHH3P2676703117,NEW YORK,10017,['Citation II']
1VHHH3P2676703103,NEW YORK,10017,['Citation II']
1VHHH3P2676702906,NEW YORK,10017,['Citation II']
1VHHH3P2666702404,NEW YORK,10017,['Citation II']
1VHHH3P26A6705926,NEW YORK,10017,['Citation II']
1VHHH3P26A6705912,NEW YORK,10017,['Citation II']
1VHHH3P26A6705909,NEW YORK,10017,['Citation II']
1VHHH3P2596705525,NEW YORK,10017,['Citation II']
1VHHH3P2596705508,NEW YORK,10017,['Citation II']
1VHHH3P2596705489,NEW YORK,10017,['Citation II']
1VHHH3P2596705072,NEW YORK,10017,['Citation II']
1VHHH3P2596705069,NEW YORK,10017,['Citation II']
1VHHH3P2596705055,NEW YORK,10017,['Citation II']
1VHHH3P2596705038,NEW YORK,10017,['Citation II']
1VHHH3P2596704794,NEW YORK,10017,['Citation II']
1VHHH3P2596704763,NEW YORK,10017,['Citation II']
1VHHH3P2576703254,NEW YORK,10017,['Citation II']
1VHHH3P2576703237,NEW YORK,10017,['Citation II']
1VHHH3P2576703223,NEW YORK,10017,['Citation II']
1VHHH3P2576703206,NEW YORK,10017,['Citation II']
1VHHH3P2576703187,NEW YORK,10017,['Citation II']
1VHHH3P2576703173,NEW YORK,10017,['Citation II']
1VHHH3P2576703156,NEW YORK,10017,['Citation II']
1VHHH3P25A6705920,NEW YORK,10017,['Citation II']
1VHHH3P25A6705917,NEW YORK,10017,['Citation II']
1VHHH3P25A6705898,NEW YORK,10017,['Citation II']
1VHHH3P2496705502,NEW YORK,10017,['Citation II']
1VHHH3P2496705497,NEW YORK,10017,['Citation II']
1VHHH3P2496705077,NEW YORK,10017,['Citation II']
1VHHH3P2496705032,NEW YORK,10017,['Citation II']
1VHHH3P2476703195,NEW YORK,10017,['Citation II']
1VHHH3P2476703178,NEW YORK,10017,['Citation II']
1VHHH3P2476703150,NEW YORK,10017,['Citation II']
1VHHH3P2476703116,NEW YORK,10017,['Citation II']
1VHHH3P2476703102,NEW YORK,10017,['Citation II']
1VHHH3P2476703097,NEW YORK,10017,['Citation II']
1VHHH3P24A6705925,NEW YORK,10017,['Citation II']
1VHHH3P24A6705911,NEW YORK,10017,['Citation II']
1VHHH3P2396705524,NEW YORK,10017,['Citation II']
1VHHH3P2396705507,NEW YORK,10017,['Citation II']
1VHHH3P2396705491,NEW YORK,10017,['Citation II']
1VHHH3P2396705488,NEW YORK,10017,['Citation II']
1VHHH3P2396705068,NEW YORK,10017,['Citation II']
1VHHH3P2396705054,NEW YORK,10017,['Citation II']
1VHHH3P2396705040,NEW YORK,10017,['Citation II']
1VHHH3P2396704793,NEW YORK,10017,['Citation II']
1VHHH3P2396704776,NEW YORK,10017,['Citation II']
1VHHH3P2376703253,NEW YORK,10017,['Citation II']
1VHHH3P2376703236,NEW YORK,10017,['Citation II']
1VHHH3P2376703186,NEW YORK,10017,['Citation II']
1VHHH3P2376703172,NEW YORK,10017,['Citation II']
1VHHH3P2376702796,NEW YORK,10017,['Citation II']
1VHHH3P23A6705916,NEW YORK,10017,['Citation II']
1VHHH3P2296705529,NEW YORK,10017,['Citation II']
1VHHH3P2296705501,NEW YORK,10017,['Citation II']
1VHHH3P2296705496,NEW YORK,10017,['Citation II']
1VHHH3P2296705076,NEW YORK,10017,['Citation II']
1VHHH3P2296705059,NEW YORK,10017,['Citation II']
1VHHH3P2296705031,NEW YORK,10017,['Citation II']
1VHHH3P2296704767,NEW YORK,10017,['Citation II']
1VHHH3P2276703258,NEW YORK,10017,['Citation II']
1VHHH3P2276703244,NEW YORK,10017,['Citation II']
1VHHH3P2276703194,NEW YORK,10017,['Citation II']
1VHHH3P2276703180,NEW YORK,10017,['Citation II']
1VHHH3P2276703177,NEW YORK,10017,['Citation II']
1VHHH3P2276703132,NEW YORK,10017,['Citation II']
1VHHH3P2276703115,NEW YORK,10017,['Citation II']
1VHHH3P2276703101,NEW YORK,10017,['Citation II']
1VHHH3P2276703096,NEW YORK,10017,['Citation II']
1VHHH3P2276702806,NEW YORK,10017,['Citation II']
1VHHH3P22A6705924,NEW YORK,10017,['Citation II']
1VHHH3P22A6705910,NEW YORK,10017,['Citation II']
1VHHH3P2196705523,NEW YORK,10017,['Citation II']
